,age,country,gender
6576,24.0,USA,m
6577,37,USA,f
6578,32,USA,f
6579,34,USA,f
6580,21,USA,
6581,56,USA,m
6582,38,IND,f
6583,22,USA,m
6584,29,USA,f
6585,28,USA,m
6586,31,IND,f
6587,41.0,USA,f
6588,28,USA,m
6589,42,USA,f
6590,31,USA,m
6591,23.0,ALB,m
6592,24.0,USA,m
6593,31,USA,m
6594,27,USA,m
6595,42,USA,f
6596,24,USA,m
6597,35,USA,f
6598,22.0,USA,m
6599,28.0,USA,f
6600,46,USA,f
6601,32.0,USA,m
6602,27.0,USA,f
6603,31.0,CAN,m
6604,34,USA,f
6605,29.0,USA,m
6606,24,USA,f
6607,60.0,USA,m
6608,23,USA,m
6609,25.0,USA,f
6610,35.0,USA,f
6611,31.0,USA,f
6612,37.0,USA,m
6613,68.0,USA,m
6614,35.0,USA,f
6615,53.0,USA,f
6616,22.0,USA,m
6617,21.0,USA,m
6618,40.0,USA,f
6619,38,USA,f
6620,29,USA,f
6621,26,USA,o
6622,32.0,USA,f
6623,34.0,USA,f
6624,22,USA,f
6625,48,USA,f
6626,28.0,USA,m
6627,31,USA,m
6628,60.0,USA,f
6629,29.0,USA,f
6630,26.0,USA,m
6631,36,USA,f
6632,29,USA,m
6633,32,USA,f
6634,27.0,USA,m
6635,48.0,USA,m
6636,42.0,USA,m
6637,20.0,USA,f
6638,26.0,USA,f
6639,45,IND,m
6640,35,USA,f
6641,31,USA,m
6642,40,CRI,m
6643,26.0,IND,f
6644,36,IND,f
6645,29.0,USA,f
6646,35.0,USA,m
6647,25,USA,f
6648,35,USA,f
6649,24.0,USA,m
6650,26,TUR,m
6651,21.0,USA,f
6652,55,USA,f
6653,42,USA,m
6654,26,USA,f
6655,25,USA,f
6656,48,USA,f
6657,31,USA,f
6658,64,USA,f
6659,24,USA,m
6660,35,IND,m
6661,34.0,USA,f
6662,24,USA,m
6663,35.0,USA,m
6664,34.0,USA,m
6665,22.0,USA,f
6666,19.0,USA,m
6667,26.0,USA,f
6668,26,USA,f
6669,38,USA,m
6670,31,USA,f
6671,44,USA,m
6672,37,USA,f
6673,22.0,USA,m
6674,22.0,USA,m
6675,46,USA,f
6676,53,USA,f
6677,30,USA,m
6678,34.0,USA,f
6679,26,USA,f
6680,35,USA,m
6681,45.0,USA,f
6682,60.0,USA,f
6683,49.0,USA,f
6684,36.0,USA,m
6685,25.0,USA,m
6686,18,USA,f
6687,40.0,USA,f
6688,45.0,USA,f
6689,26,USA,f
6690,21,USA,m
6691,37,USA,f
6692,26.0,LTU,m
6693,57,VEN,m
6694,26,USA,f
6695,27,ZAF,f
6696,40,USA,f
6697,22,USA,f
6698,32.0,USA,f
6699,23.0,USA,f
6700,26,IND,m
6701,41,USA,f
6702,25,USA,f
6703,46,USA,f
6704,49.0,USA,f
6705,46,USA,f
6706,24,USA,f
6707,57,GBR,m
6708,20.0,USA,m
6709,28,USA,f
6710,24.0,USA,m
6711,34.0,USA,m
6712,36,USA,f
6713,24,USA,f
6714,38,USA,f
6715,39,USA,m
6716,24.0,USA,m
6717,25,USA,f
6718,20,USA,m
6719,49,USA,f
6720,51.0,USA,f
6721,40.0,USA,f
6722,25,USA,f
6723,33.0,USA,f
6724,37.0,USA,f
6725,25,USA,f
6726,29,USA,f
6727,24.0,BRA,m
6728,25,USA,m
6729,25,USA,f
6730,23,USA,f
6731,31.0,USA,m
6732,25.0,USA,f
6733,29.0,USA,f
6734,45.0,USA,f
6735,28,USA,f
6736,57,USA,f
6737,29.0,USA,f
6738,36,FRA,f
6739,34.0,USA,m
6740,26,USA,f
6741,20.0,USA,m
6742,25.0,USA,f
6743,24,USA,m
6744,28.0,USA,m
6745,36.0,USA,f
6746,23,USA,f
6747,48.0,USA,f
6748,55,USA,m
6749,34,USA,m
6750,53,USA,f
6751,27.0,USA,m
6752,57.0,USA,m
6753,32.0,USA,f
6754,22,USA,m
6755,19.0,USA,m
6756,,IND,
6757,32.0,USA,f
6758,33,USA,f
6759,24.0,IND,m
6760,21.0,USA,f
6761,29,USA,m
6762,23,USA,f
6763,32,USA,f
6764,38,USA,m
6765,25.0,USA,m
6766,28,USA,f
6767,23.0,USA,f
6768,25.0,USA,f
6769,45,USA,f
6770,35.0,USA,f
6771,25.0,USA,m
6772,30.0,USA,f
6773,28,USA,m
6774,32.0,USA,f
6775,36.0,USA,f
6776,32,USA,f
6777,50,USA,f
6778,41.0,USA,f
6779,41,USA,f
6780,32.0,USA,f
6781,28,USA,m
6782,23,USA,f
6783,21,USA,m
6784,27.0,USA,m
6785,44.0,USA,f
6786,25.0,USA,f
6787,21.0,USA,m
6788,30.0,USA,m
6789,25.0,USA,f
6790,55,CAN,f
6791,26.0,USA,
6792,25,IND,m
6793,33,USA,m
6794,29,USA,f
6795,43,UGA,m
6796,32.0,FRA,m
6797,35.0,USA,m
6798,26,USA,m
6799,44.0,USA,m
6800,35.0,USA,f
6801,25,USA,f
6802,63,USA,f
6803,32,USA,f
6804,36.0,USA,m
6805,37,IND,m
6806,23,USA,m
6807,51,,f
6808,23,USA,m
6809,29.0,USA,f
6810,27,BRA,m
6811,32.0,USA,m
6812,37,USA,m
6813,25,USA,m
6814,27.0,USA,f
6815,29,USA,f
6816,22,USA,f
6817,18.0,GBR,m
6818,22.0,USA,f
6819,31.0,USA,m
6820,25.0,USA,f
6821,19,USA,f
6822,21.0,USA,o
6823,45.0,USA,m
6824,26,IND,m
6825,36,,m
6826,26.0,USA,f
6827,28.0,USA,m
6828,čá,GBR,m
6829,31,USA,f
6830,41.0,USA,f
6831,57.0,USA,f
6832,21,USA,m
6833,34.0,USA,f
6834,39,USA,m
6835,29.0,USA,m
6836,27.0,USA,m
6837,33,USA,f
6838,38,USA,m
6839,25,VEN,m
6840,23,USA,f
6841,26.0,USA,m
6842,23,USA,m
6843,69,USA,m
6844,50.0,USA,m
6845,25,USA,f
6846,26,USA,f
6847,32,USA,m
6848,36.0,USA,f
6849,31.0,IND,m
6850,36.0,USA,f
6851,27,USA,f
6852,65,USA,f
6853,26,,m
6854,30.0,USA,f
6855,36,USA,f
6856,61,USA,f
6857,54.0,USA,f
6858,42,USA,f
6859,21,USA,o
6860,25.0,USA,f
6861,37.0,USA,m
6862,19.0,USA,m
6863,25.0,USA,f
6864,45,USA,m
6865,39.0,USA,m
6866,38.0,USA,f
6867,24.0,USA,m
6868,29,USA,f
6869,45.0,USA,f
6870,22,USA,m
6871,20.0,USA,f
6872,51,USA,f
6873,25.0,USA,f
6874,19,USA,f
6875,28,USA,m
6876,28,NZL,m
6877,37,USA,f
6878,27.0,USA,f
6879,26.0,USA,f
6880,22,USA,f
6881,29,USA,f
6882,28,IND,m
6883,49.0,USA,f
6884,32,PAK,m
6885,51,USA,f
6886,33,USA,m
6887,26,USA,m
6888,23.0,USA,f
6889,39.0,USA,m
6890,30.0,USA,m
6891,36,USA,m
6892,39,USA,f
6893,24,USA,m
6894,46,USA,m
6895,57,USA,f
6896,40,USA,f
6897,50.0,USA,f
6898,39.0,USA,m
6899,33,USA,m
6900,32.0,USA,f
6901,68.0,USA,f
6902,42,,m
6903,32,USA,f
6904,31.0,USA,f
6905,45.0,USA,f
6906,31.0,USA,m
6907,40,USA,m
6908,40.0,USA,f
6909,29.0,USA,m
6910,39,USA,m
6911,24.0,DOM,f
6912,29.0,USA,f
6913,32,USA,f
6914,25.0,USA,f
6915,44,USA,m
6916,23,USA,f
6917,23.0,USA,f
6918,81.0,USA,f
6919,20.0,USA,m
6920,31,USA,f
6921,24.0,USA,f
6922,54.0,USA,f
6923,35,USA,m
6924,32,USA,m
6925,26.0,USA,f
6926,23.0,USA,f
6927,26,USA,m
6928,30,IND,m
6929,25,IND,m
6930,31.0,USA,f
6931,36.0,USA,f
6932,32,USA,m
6933,35,USA,m
6934,21,IND,f
6935,26.0,IND,m
6936,46,USA,f
6937,33,USA,f
6938,23,USA,m
6939,36,USA,f
6940,39,USA,f
6941,38.0,USA,m
6942,40,USA,m
6943,45,USA,f
6944,32,USA,m
6945,30,,m
6946,25,USA,f
6947,49,USA,f
6948,51.0,USA,m
6949,31,USA,m
6950,24,USA,f
6951,45.0,USA,f
6952,26.0,ROU,m
6953,31.0,USA,f
6954,23.0,USA,f
6955,32.0,USA,m
6956,22.0,USA,m
6957,37.0,USA,f
6958,29.0,IND,m
6959,22.0,USA,f
6960,28.0,CAN,f
6961,20,USA,m
6962,44,USA,f
6963,20.0,USA,m
6964,38,USA,m
6965,23,USA,m
6966,27.0,USA,f
6967,39.0,USA,f
6968,30,USA,m
6969,53,USA,f
6970,27.0,USA,m
6971,26.0,USA,m
6972,57.0,USA,m
6973,28.0,IND,m
6974,24,USA,m
6975,30,USA,m
6976,22.0,USA,f
6977,23.0,USA,f
6978,34.0,IND,f
6979,29,USA,f
6980,65.0,USA,m
6981,32,USA,f
6982,35.0,USA,f
6983,50,USA,f
6984,29,USA,m
6985,36,USA,f
6986,46,IND,f
6987,41,USA,m
6988,38.0,USA,f
6989,51.0,USA,f
6990,34,USA,f
6991,25.0,USA,f
6992,34,USA,f
6993,24.0,USA,m
6994,26,USA,f
6995,21.0,IND,m
6996,28,USA,f
6997,25.0,USA,m
6998,36.0,USA,f
6999,22.0,USA,m
7000,55,USA,f
7001,37,USA,f
7002,28.0,USA,f
7003,23.0,USA,f
7004,41,USA,f
7005,23,USA,f
7006,33,USA,f
7007,48,USA,f
7008,42.0,USA,m
7009,20,USA,m
7010,25,USA,f
7011,31,USA,m
7012,27.0,USA,m
7013,34,USA,m
7014,24,USA,f
7015,52.0,USA,f
7016,25.0,USA,f
7017,33.0,USA,f
7018,34.0,USA,f
7019,25,IND,f
7020,32.0,USA,m
7021,58,USA,f
7022,35.0,USA,m
7023,28,IND,m
7024,30,USA,m
7025,37.0,USA,m
7026,42,POL,m
7027,25,USA,f
7028,28.0,USA,f
7029,46.0,USA,m
7030,25.0,GRC,f
7031,45,USA,f
7032,34,IND,f
7033,44,USA,f
7034,31,USA,f
7035,33.0,USA,f
7036,53.0,USA,f
7037,27,IND,f
7038,41,USA,m
7039,21.0,USA,m
7040,19,USA,m
7041,38.0,USA,f
7042,31.0,USA,m
7043,25,CAN,m
7044,54,USA,f
7045,26,USA,f
7046,22,USA,f
7047,25.0,USA,m
7048,25.0,USA,f
7049,35.0,USA,f
7050,27.0,USA,f
7051,25,CAN,f
7052,34,VEN,f
7053,19.0,IND,m
7054,29,IND,m
7055,34,USA,f
7056,42.0,USA,m
7057,32,USA,m
7058,40.0,USA,f
7059,21,BRA,m
7060,24.0,USA,f
7061,30,USA,f
7062,20,USA,m
7063,32.0,USA,f
7064,25.0,USA,m
7065,21.0,USA,f
7066,39,USA,m
7067,38,USA,f
7068,51.0,USA,m
7069,28.0,USA,m
7070,22.0,USA,f
7071,38.0,USA,f
7072,36,USA,f
7073,52.0,USA,f
7074,45.0,,m
7075,25,USA,f
7076,24.0,CAN,f
7077,40,UMI,f
7078,18,USA,f
7079,47.0,USA,m
7080,27.0,USA,m
7081,22,USA,f
7082,37.0,USA,m
7083,22,USA,f
7084,29,USA,f
7085,,,
7086,26,USA,f
7087,36.0,BRA,m
7088,33.0,USA,m
7089,30.0,USA,m
7090,26,USA,f
7091,48,USA,f
7092,27,USA,f
7093,49,USA,f
7094,55.0,USA,f
7095,34,USA,f
7096,30,USA,f
7097,30.0,USA,f
7098,35.0,USA,m
7099,23,USA,f
7100,36.0,USA,f
7101,40.0,USA,f
7102,21,USA,m
7103,39,USA,f
7104,24.0,SGP,m
7105,23,USA,f
7106,34,USA,f
7107,26.0,USA,m
7108,33.0,USA,m
7109,22,USA,m
7110,36,USA,m
7111,23,IND,m
7112,32.0,USA,f
7113,36.0,USA,f
7114,29.0,IND,f
7115,24.0,USA,m
7116,42.0,USA,m
7117,37.0,USA,f
7118,29.0,USA,f
7119,29.0,USA,m
7120,53,USA,f
7121,29.0,USA,f
7122,32.0,USA,m
7123,29.0,GBR,f
7124,31,USA,f
7125,25,USA,f
7126,19,USA,f
7127,40,USA,f
7128,30,USA,f
7129,47.0,USA,f
7130,54.0,USA,f
7131,22.0,USA,m
7132,23.0,USA,f
7133,29.0,USA,m
7134,43,USA,m
7135,34,USA,m
7136,26.0,USA,f
7137,29,USA,m
7138,28,USA,f
7139,23,USA,f
7140,21,USA,f
7141,31,USA,f
7142,37.0,USA,m
7143,35,USA,m
7144,57.0,USA,f
7145,28.0,USA,m
7146,43,USA,f
7147,39,USA,m
7148,31.0,VEN,m
7149,29.0,USA,m
7150,21,,f
7151,32.0,USA,f
7152,27,USA,f
7153,35.0,USA,f
7154,18.0,USA,m
7155,24,USA,m
7156,31,USA,f
7157,54,USA,m
7158,37.0,USA,m
7159,33,USA,m
7160,35,USA,f
7161,28.0,USA,f
7162,51,USA,f
7163,19,USA,m
7164,25,USA,f
7165,31.0,USA,m
7166,46,USA,m
7167,27.0,USA,f
7168,29.0,USA,f
7169,30.0,USA,m
7170,24,USA,f
7171,31,USA,f
7172,23.0,USA,m
7173,38,IND,m
7174,48.0,USA,f
7175,31.0,USA,m
7176,68,USA,m
7177,33,USA,m
7178,54.0,CAN,f
7179,26,USA,m
7180,35.0,USA,f
7181,31,MYS,m
7182,57,USA,f
7183,32,USA,f
7184,26.0,USA,m
7185,24,GBR,f
7186,47.0,USA,m
7187,34.0,USA,f
7188,25.0,USA,f
7189,36.0,USA,f
7190,44.0,USA,f
7191,28,USA,f
7192,22,USA,f
7193,34.0,USA,f
7194,23,USA,f
7195,27,USA,m
7196,29,USA,m
7197,39,USA,f
7198,29.0,USA,m
7199,21.0,USA,m
7200,22,BRB,m
7201,27,USA,m
7202,25.0,USA,m
7203,30,USA,f
7204,20,USA,f
7205,32,USA,f
7206,30.0,USA,m
7207,20,USA,m
7208,26.0,USA,f
7209,30,USA,m
7210,32.0,USA,f
7211,23,USA,m
7212,32,USA,f
7213,52,USA,f
7214,21,USA,m
7215,37,USA,m
7216,29,USA,f
7217,45,USA,f
7218,22.0,USA,m
7219,33.0,USA,m
7220,29,USA,m
7221,26,USA,m
7222,51,USA,f
7223,24.0,PHL,f
7224,31,USA,m
7225,30.0,IND,m
7226,40,USA,f
7227,20.0,USA,m
7228,22,USA,f
7229,61.0,IND,m
7230,31,USA,f
7231,28.0,USA,m
7232,33,USA,f
7233,29,USA,m
7234,24,USA,f
7235,39,USA,f
7236,36,USA,m
7237,34.0,USA,f
7238,26.0,USA,f
7239,55,USA,f
7240,34.0,USA,m
7241,32,USA,m
7242,26.0,USA,f
7243,23,USA,m
7244,43.0,USA,f
7245,25,USA,f
7246,25.0,USA,f
7247,28,USA,m
7248,26,USA,f
7249,34,USA,m
7250,31,USA,f
7251,34,USA,f
7252,38,USA,f
7253,33.0,USA,f
7254,26.0,USA,f
7255,49.0,USA,f
7256,33,USA,f
7257,25.0,USA,m
7258,21.0,USA,m
7259,22,USA,f
7260,19.0,USA,m
7261,22,USA,m
7262,24,PHL,f
7263,21.0,USA,f
7264,35,USA,f
7265,22.0,VEN,m
7266,25,USA,m
7267,33,USA,m
7268,26,USA,f
7269,28,USA,m
7270,28,IND,m
7271,59,USA,m
7272,24,USA,f
7273,28,USA,m
7274,35.0,USA,m
7275,28,USA,f
7276,31,USA,m
7277,32,USA,m
7278,28,USA,m
7279,33,USA,m
7280,35.0,USA,m
7281,55.0,USA,m
7282,45.0,USA,m
7283,24,USA,m
7284,42.0,USA,m
7285,40,USA,m
7286,36,USA,m
7287,55,USA,f
7288,20.0,USA,m
7289,26,USA,m
7290,33,USA,m
7291,18.0,USA,m
7292,27,USA,f
7293,37.0,USA,f
7294,21,USA,f
7295,18,PRT,m
7296,19,USA,f
7297,27.0,USA,f
7298,23,,m
7299,36,USA,m
7300,28.0,USA,f
7301,59,USA,f
7302,62.0,USA,m
7303,33.0,USA,f
7304,32,USA,m
7305,39,USA,f
7306,32.0,USA,f
7307,20.0,USA,m
7308,22,USA,f
7309,30,USA,m
7310,62.0,USA,f
7311,51,USA,f
7312,35,USA,m
7313,22,USA,f
7314,21,USA,o
7315,21.0,USA,m
7316,29,USA,f
7317,22.0,USA,m
7318,60.0,USA,m
7319,30.0,USA,f
7320,27.0,USA,m
7321,31.0,USA,m
7322,27,USA,m
7323,51,USA,f
7324,27,USA,f
7325,25.0,USA,m
7326,32.0,USA,f
7327,24,USA,m
7328,19.0,USA,f
7329,28,USA,f
7330,33.0,USA,f
7331,21,USA,f
7332,27.0,IND,m
7333,29,TUR,f
7334,36.0,USA,f
7335,26.0,USA,f
7336,29,USA,f
7337,29.0,USA,f
7338,41,USA,f
7339,34.0,IND,f
7340,43,USA,f
7341,35,USA,f
7342,25.0,USA,f
7343,37,USA,f
7344,30.0,IND,m
7345,26.0,IND,m
7346,42.0,USA,m
7347,33.0,USA,m
7348,27.0,USA,f
7349,66,USA,f
7350,27,USA,f
7351,34,IND,m
7352,22.0,USA,f
7353,30.0,USA,f
7354,24,USA,m
7355,28,USA,m
7356,21.0,USA,m
7357,27,USA,m
7358,58,USA,f
7359,49.0,USA,f
7360,26,USA,f
7361,53,USA,f
7362,40,USA,f
7363,47.0,USA,f
7364,20,HRV,m
7365,25,USA,m
7366,45.0,TUR,m
7367,41.0,USA,f
7368,28.0,USA,m
7369,43,USA,f
7370,29,USA,m
7371,24.0,USA,f
7372,38,USA,m
7373,40.0,ITA,f
7374,40,USA,f
7375,59.0,USA,f
7376,26,USA,m
7377,32.0,USA,m
7378,29.0,USA,m
7379,35,SGP,m
7380,30,USA,f
7381,31,USA,f
7382,26.0,USA,m
7383,21,USA,f
7384,41,USA,f
7385,28,USA,m
7386,41,USA,f
7387,19.0,USA,m
7388,25.0,USA,m
7389,22.0,USA,m
7390,34,USA,m
7391,30.0,USA,m
7392,34,USA,f
7393,34.0,VEN,f
7394,30.0,USA,f
7395,44.0,USA,m
7396,32,USA,f
7397,61,USA,m
7398,34,USA,m
7399,49,USA,m
7400,46,USA,m
7401,38,USA,m
7402,31.0,USA,f
7403,40,USA,m
7404,21.0,USA,m
7405,48.0,USA,f
7406,31,USA,f
7407,25.0,USA,f
7408,22,USA,m
7409,30.0,USA,m
7410,21,USA,f
7411,70.0,USA,m
7412,26.0,USA,f
7413,33.0,USA,f
7414,25.0,USA,m
7415,28,BRA,m
7416,22,USA,f
7417,22,USA,f
7418,23,USA,f
7419,65,USA,f
7420,21,USA,m
7421,39.0,USA,m
7422,32,USA,m
7423,63.0,USA,m
7424,26.0,USA,m
7425,26.0,USA,f
7426,27,USA,m
7427,43.0,USA,m
7428,32.0,USA,m
7429,19.0,USA,f
7430,23.0,IND,m
7431,24,USA,m
7432,23.0,USA,m
7433,37,USA,f
7434,30.0,USA,f
7435,25.0,USA,m
7436,47.0,USA,f
7437,23.0,USA,m
7438,36,ITA,m
7439,26,USA,m
7440,42.0,USA,m
7441,59.0,USA,m
7442,29,USA,f
7443,26.0,USA,m
7444,24,USA,m
7445,42.0,USA,f
7446,25,IND,f
7447,25.0,USA,m
7448,29.0,USA,f
7449,28.0,USA,m
7450,23,USA,m
7451,21.0,USA,f
7452,62.0,USA,f
7453,44,USA,f
7454,41.0,USA,f
7455,28.0,USA,f
7456,45,USA,f
7457,29,USA,f
7458,25,USA,f
7459,20,USA,f
7460,21.0,USA,m
7461,32.0,VEN,m
7462,25.0,USA,f
7463,24,USA,f
7464,21,USA,f
7465,21,USA,m
7466,26.0,USA,f
7467,22.0,USA,f
7468,32,USA,f
7469,27.0,USA,f
7470,30,USA,f
7471,43.0,GRC,m
7472,58,USA,f
7473,24.0,USA,m
7474,27.0,USA,f
7475,27,USA,m
7476,18,USA,m
7477,29,USA,m
7478,22,IND,m
7479,32,USA,f
7480,66,USA,f
7481,25.0,USA,o
7482,47.0,USA,
7483,42.0,MYS,m
7484,18,MEX,m
7485,52.0,USA,m
7486,24.0,USA,m
7487,59,USA,f
7488,24,USA,f
7489,28.0,IND,f
7490,43,USA,f
7491,44.0,USA,m
7492,36.0,USA,m
7493,29,USA,f
7494,25.0,USA,f
7495,35,USA,f
7496,49,USA,f
7497,54,USA,m
7498,42.0,USA,f
7499,43.0,USA,f
7500,38,USA,m
7501,42.0,USA,f
7502,24.0,USA,f
7503,29.0,VEN,m
7504,24.0,USA,m
7505,52,CAN,f
7506,51.0,USA,f
7507,23.0,USA,f
7508,60.0,USA,f
7509,22.0,USA,m
7510,54.0,USA,m
7511,27,USA,f
7512,32.0,IND,m
7513,24,USA,m
7514,46,USA,m
7515,21,USA,m
7516,29.0,USA,m
7517,32,IND,f
7518,24.0,USA,f
7519,60,USA,f
7520,52.0,USA,m
7521,31,USA,m
7522,46.0,USA,f
7523,58,USA,f
7524,26.0,USA,m
7525,23.0,USA,m
7526,29.0,USA,f
7527,33.0,USA,f
7528,34,USA,f
7529,41.0,USA,m
7530,33.0,USA,m
7531,53.0,USA,f
7532,29,USA,f
7533,25.0,USA,f
7534,33.0,USA,m
7535,34,USA,m
7536,29.0,USA,m
7537,29,USA,f
7538,33.0,USA,f
7539,59,USA,f
7540,38.0,,m
7541,27.0,USA,m
7542,27,USA,m
7543,35.0,USA,m
7544,37,USA,f
7545,26,USA,m
7546,41.0,USA,m
7547,22.0,USA,m
7548,24.0,USA,m
7549,22,USA,m
7550,30,USA,f
7551,58,,f
7552,26,USA,f
7553,24,USA,f
7554,30.0,USA,f
7555,24,USA,f
7556,36.0,USA,m
7557,24.0,USA,m
7558,30.0,USA,f
7559,31,USA,f
7560,29,USA,m
7561,45.0,VEN,f
7562,26,USA,m
7563,23.0,USA,f
7564,35,USA,m
7565,47,USA,f
7566,41.0,USA,f
7567,56,USA,f
7568,48,USA,m
7569,30,USA,m
7570,58,USA,f
7571,35.0,USA,m
7572,32.0,USA,f
7573,34,USA,m
7574,24,IND,m
7575,29,USA,m
7576,21.0,USA,f
7577,27.0,USA,f
7578,19.0,USA,m
7579,34.0,USA,f
7580,24,USA,m
7581,23.0,USA,f
7582,36.0,USA,m
7583,26.0,USA,m
7584,29,EGY,m
7585,51.0,USA,f
7586,28.0,USA,m
7587,24,USA,m
7588,30,USA,f
7589,31,USA,f
7590,26,USA,m
7591,22.0,USA,m
7592,36,USA,m
7593,23,USA,f
7594,27,USA,m
7595,29.0,USA,m
7596,31.0,USA,m
7597,31.0,USA,m
7598,39,IND,m
7599,26.0,USA,m
7600,58,USA,f
7601,28.0,USA,m
7602,36.0,USA,f
7603,27,USA,f
7604,25.0,USA,f
7605,28,USA,m
7606,55,,m
7607,24,USA,f
7608,28.0,USA,f
7609,32,USA,f
7610,54.0,USA,f
7611,31.0,USA,f
7612,30,USA,m
7613,46.0,USA,m
7614,30,USA,m
7615,28,USA,m
7616,47.0,USA,m
7617,32.0,USA,f
7618,23.0,IND,m
7619,33.0,IND,m
7620,24.0,USA,f
7621,37.0,USA,f
7622,43,USA,f
7623,34,USA,f
7624,26,USA,f
7625,33,USA,m
7626,32.0,USA,m
7627,21,USA,m
7628,22.0,USA,m
7629,30,USA,m
7630,51,USA,f
7631,29.0,USA,m
7632,24.0,USA,m
7633,41,IND,f
7634,38.0,USA,f
7635,38,BRB,f
7636,32,USA,f
7637,27,USA,f
7638,28,USA,f
7639,27,USA,f
7640,35.0,AUT,m
7641,30,USA,m
7642,51.0,USA,f
7643,29,USA,m
7644,42,USA,f
7645,44,USA,f
7646,31.0,USA,m
7647,46.0,USA,f
7648,22,USA,f
7649,27,USA,m
7650,32.0,USA,f
7651,27,USA,m
7652,45,USA,f
7653,37.0,USA,f
7654,35,USA,m
7655,53,USA,f
7656,38.0,USA,f
7657,21,USA,f
7658,22.0,USA,m
7659,59,USA,m
7660,22,USA,m
7661,36.0,USA,m
7662,26,USA,f
7663,27,USA,f
7664,28,IND,m
7665,28.0,USA,m
7666,35,USA,f
7667,18,USA,m
7668,50.0,USA,f
7669,28.0,USA,m
7670,33,USA,f
7671,29,USA,m
7672,32,USA,m
7673,39.0,USA,f
7674,31.0,USA,f
7675,23.0,USA,f
7676,22,IND,m
7677,21,USA,f
7678,24,USA,m
7679,33,IDN,f
7680,34.0,USA,f
7681,29,USA,m
7682,71,USA,m
7683,45,USA,f
7684,18,USA,m
7685,46,USA,m
7686,43.0,USA,f
7687,35.0,USA,f
7688,39,USA,f
7689,38,USA,f
7690,53,USA,f
7691,57,USA,f
7692,33.0,USA,f
7693,28,IND,f
7694,51.0,USA,f
7695,20,USA,f
7696,56.0,USA,f
7697,49,USA,m
7698,31,USA,m
7699,27.0,USA,f
7700,26.0,USA,m
7701,28.0,PRT,m
7702,20.0,USA,f
7703,24,USA,f
7704,26.0,USA,m
7705,31,USA,f
7706,39.0,ETH,f
7707,30,IND,m
7708,35,USA,f
7709,,USA,f
7710,40.0,USA,f
7711,29.0,USA,f
7712,28,IND,m
7713,19.0,USA,m
7714,27,USA,m
7715,46,USA,m
7716,45,USA,f
7717,55,USA,f
7718,25,USA,f
7719,20,USA,f
7720,21,USA,m
7721,34.0,USA,f
7722,44.0,USA,f
7723,54,USA,m
7724,62.0,TCA,m
7725,44.0,USA,f
7726,25,USA,m
7727,48,USA,f
7728,37.0,USA,f
7729,34.0,PHL,m
7730,23.0,USA,f
7731,31.0,USA,f
7732,41.0,USA,f
7733,47,USA,f
7734,25.0,USA,f
7735,35.0,USA,m
7736,40.0,USA,m
7737,27.0,USA,m
7738,40,USA,f
7739,24,USA,m
7740,41.0,USA,f
7741,34.0,USA,m
7742,26,USA,f
7743,26,USA,f
7744,32.0,USA,f
7745,41,USA,m
7746,30,BHS,f
7747,32,USA,m
7748,28,USA,f
7749,35.0,USA,m
7750,34,USA,f
7751,53.0,USA,f
7752,25.0,USA,f
7753,33.0,USA,m
7754,30,IND,m
7755,27.0,DEU,m
7756,29.0,USA,m
7757,21,USA,m
7758,35.0,USA,m
7759,32.0,USA,m
7760,41.0,USA,f
7761,18,USA,m
7762,26.0,USA,f
7763,46.0,USA,m
7764,19,USA,f
7765,24,USA,f
7766,31.0,USA,m
7767,27.0,USA,m
7768,30.0,USA,m
7769,35,USA,m
7770,28,USA,f
7771,50,IND,f
7772,24,USA,m
7773,29,USA,m
7774,21,USA,f
7775,60,USA,f
7776,27,ARE,f
7777,23.0,USA,f
7778,30.0,IND,f
7779,45.0,USA,f
7780,21,USA,m
7781,40.0,GBR,m
7782,31.0,USA,m
7783,28.0,USA,m
7784,22,USA,f
7785,35,USA,f
7786,35.0,USA,f
7787,20,USA,f
7788,36,USA,f
7789,32.0,USA,m
7790,35,IND,f
7791,35,USA,f
7792,31.0,USA,f
7793,26.0,USA,f
7794,24,USA,f
7795,29.0,USA,f
7796,23,USA,f
7797,43,USA,f
7798,24.0,USA,m
7799,32.0,GRC,m
7800,25,USA,m
7801,22.0,USA,f
7802,29,USA,m
7803,28.0,USA,m
7804,27,USA,m
7805,49,USA,f
7806,25.0,USA,m
7807,34,USA,m
7808,27,USA,f
7809,40,USA,m
7810,34.0,USA,f
7811,39,ITA,m
7812,21.0,USA,f
7813,25,USA,f
7814,34.0,USA,m
7815,33,USA,m
7816,27.0,USA,f
7817,35.0,USA,f
7818,40.0,USA,f
7819,19.0,USA,f
7820,22.0,USA,f
7821,32.0,USA,m
7822,41.0,USA,m
7823,25,USA,m
7824,24.0,USA,f
7825,32.0,USA,f
7826,30,USA,m
7827,28,USA,m
7828,59.0,USA,f
7829,29.0,USA,f
7830,30,IND,m
7831,41.0,USA,m
7832,36,USA,f
7833,36.0,USA,m
7834,30,USA,f
7835,29,USA,m
7836,69.0,USA,f
7837,24,USA,f
7838,43.0,USA,m
7839,28,USA,f
7840,26,IND,m
7841,43.0,USA,f
7842,28,USA,f
7843,,USA,o
7844,29.0,USA,m
7845,29,USA,f
7846,75.0,USA,f
7847,35,USA,f
7848,30.0,USA,m
7849,36,USA,m
7850,24,ALB,m
